,a_CT,a_TA,PL,Ps,F0,SPL
7225,0.825,0.075,650,664.53704813067,311.111111111111,87.21142033486
7226,0.825,0.075,700,717.334373347993,315.0,88.934085633346
7227,0.825,0.075,750,772.747233095001,318.41155234657,90.513750854181
7228,0.825,0.075,800,825.848230727676,321.897810218978,92.011970502866
7229,0.825,0.075,850,876.88291880575,324.861878453039,93.449838711016
7230,0.825,0.075,900,933.670886960388,327.272727272727,94.812432939735
7231,0.825,0.075,950,986.709176151251,329.719626168224,96.11071733307
7232,0.825,0.075,1000,1042.07404128435,331.578947368421,97.25324472605
7233,0.825,0.075,1050,1096.05307416621,334.090909090909,98.307792532582
7234,0.825,0.075,1100,1141.71538789265,336.0,99.244995949767
7235,0.825,0.075,1150,1198.16073028715,337.931034482759,100.171386054648
7236,0.825,0.075,1200,1250.88531531502,339.884393063584,100.95976237672701
7237,0.825,0.075,1250,1300.67287574496,341.860465116279,101.676878734915
7238,0.825,0.075,1300,1360.8051350461,343.859649122807,102.29730981194501
7239,0.825,0.075,1350,1402.29588064313,345.882352941176,102.76743832921201
7240,0.825,0.075,1400,1461.8954020829,347.92899408284,103.17957189994601
7241,0.825,0.075,1450,1512.64888271309,350.0,103.55162364530801
7242,0.825,0.075,1500,1563.52835135338,351.394422310757,103.88308306398301
7243,0.825,0.075,1550,1624.83733271861,353.507014028056,104.181342545853
7244,0.825,0.075,1600,1674.12465666558,354.929577464789,104.44859996462301
7245,0.825,0.075,1650,1717.4160717939,356.363636363636,104.76744848129101
7246,0.825,0.075,1700,1778.04042110409,357.809330628803,105.09374358846301
7247,0.825,0.075,1750,1830.96432035745,359.266802443992,105.363680889103
7248,0.825,0.075,1800,1885.35400553664,360.736196319018,105.664228877249
7249,0.825,0.075,1850,1934.20913711455,362.217659137577,105.90434342082199
7250,0.825,0.075,1900,1984.39750592272,362.962962962963,106.15884607633899
7251,0.825,0.075,1950,2049.17035216397,364.462809917355,106.46040053244101
7252,0.825,0.075,2000,2091.11444219829,365.97510373444,106.65036801945101
7284,0.25,0.725,600,630.333124784029,118.30985915493,69.779952076018
7285,0.25,0.725,650,674.902291876454,117.678452301534,89.136625940436
7286,0.25,0.725,700,727.259455424873,120.0,90.730439008665
7287,0.25,0.725,750,775.650712795964,122.330097087379,91.814647272028
7288,0.25,0.725,800,828.703491396755,124.137931034483,92.947778926624
7289,0.25,0.725,850,878.148880433,125.910064239829,94.137456695486
7290,0.25,0.725,900,925.369141458499,127.826086956522,94.756787139157
7291,0.25,0.725,950,975.244814323373,129.420396184886,95.614951153014
7292,0.25,0.725,1000,1030.94699269301,130.957683741648,96.384127728279
7293,0.25,0.725,1050,1078.87301951909,132.035928143713,97.06856866748
7294,0.25,0.725,1100,1137.93984462353,133.636363636364,97.912807942018
7295,0.25,0.725,1150,1183.19821367612,134.348819497334,98.384738032049
7296,0.25,0.725,1200,1238.41728451837,135.901386748844,98.99057737705601
7297,0.25,0.725,1250,1283.14459868423,137.169517884914,99.34647252141201
7298,0.25,0.725,1300,1339.86279562069,137.383177570093,99.812278910045
7299,0.25,0.725,1350,1386.30777638427,139.116719242902,100.13767195580999
7300,0.25,0.725,1400,1437.26960531508,140.445859872611,100.510470401471
7301,0.25,0.725,1450,1484.80567803255,141.914722445696,100.88624582421
7302,0.25,0.725,1500,1534.61406240388,142.834008097166,101.257489310669
7303,0.25,0.725,1550,1591.84934793009,144.117647058824,101.59832532822301
7304,0.25,0.725,1600,1648.84256159173,145.065789473684,102.121114729168
7305,0.25,0.725,1650,1694.911260924,146.026490066225,102.40183513906601
7306,0.25,0.725,1700,1744.47091465122,146.75540765391,102.75516607637101
7307,0.25,0.725,1750,1790.81668681254,147.368421052632,103.04754155271499
7308,0.25,0.725,1800,1839.10210384546,149.238578680203,103.39136782817201
7309,0.25,0.725,1850,1890.98371192966,150.64047822374,103.759158051506
7310,0.25,0.725,1900,1937.85875599158,151.027397260274,104.031875301432
7311,0.25,0.725,1950,1992.40979741793,152.992194275802,104.411878777189
7312,0.25,0.725,2000,2042.57195588796,153.658536585366,104.47522262847201
7344,0.275,0.725,650,691.325681542976,124.929178470255,84.81908244164
7345,0.275,0.725,700,740.723763778672,127.180966113915,86.864464901306
7346,0.275,0.725,750,789.980257991677,129.325513196481,88.370126620794
7347,0.275,0.725,800,838.604454052407,131.152416356877,89.63732776433
7348,0.275,0.725,850,887.629848983234,133.132075471698,90.816385000215
7349,0.275,0.725,900,935.479146280707,134.75935828877,91.846835189269
7350,0.275,0.725,950,986.042202495204,136.638264910922,92.983163209664
7351,0.275,0.725,1000,1038.00403030402,138.679245283019,93.954428043467
7352,0.275,0.725,1050,1085.1684251899,141.573033707865,94.838029948451
7353,0.275,0.725,1100,1131.86534670312,143.53132628153,95.757705770617
7354,0.275,0.725,1150,1180.99971958992,147.0,96.829677854059
7355,0.275,0.725,1200,1227.96123843863,151.546391752577,98.147520874814
7356,0.275,0.725,1250,1282.96906850308,153.125,98.94997802786
7357,0.275,0.725,1300,1335.44150515659,155.418502202643,99.542431291633
7358,0.275,0.725,1350,1383.21171284598,157.219251336898,100.100293674147
7359,0.275,0.725,1400,1432.38313700582,159.493670886076,100.662786487819
7360,0.275,0.725,1450,1478.71208824041,161.834862385321,101.30694413927301
7361,0.275,0.725,1500,1540.64804771727,163.1822386679,101.988480803497
7362,0.275,0.725,1550,1582.43775908193,165.323336457357,102.40485440818699
7363,0.275,0.725,1600,1632.91707189633,166.415094339623,102.73891620678901
7364,0.275,0.725,1650,1684.06757854212,168.642447418738,103.00519182544599
7365,0.275,0.725,1700,1743.78485454772,169.452449567723,103.25786975624399
7366,0.275,0.725,1750,1794.10931287856,172.434017595308,103.550612155507
7367,0.275,0.725,1800,1844.46726779415,173.96449704142,103.997585379942
7368,0.275,0.725,1850,1910.44155713925,176.223776223776,104.564398677248
7369,0.275,0.725,1900,1961.88335997331,177.286432160804,104.90060305991099
7370,0.275,0.725,1950,2002.13894027987,178.723404255319,105.25722025651399
7371,0.275,0.725,2000,2065.44628998403,179.268292682927,105.58290918793699
7401,0.3,0.725,650,697.092186872053,132.134831460674,76.786595266996
7402,0.3,0.725,700,747.392925195837,133.535200605602,79.49683663791
7403,0.3,0.725,750,799.1998463933,134.965570007651,81.795115935542
7404,0.3,0.725,800,847.515864037741,136.850271528317,83.266907685072
7405,0.3,0.725,850,899.058399364171,138.897637795276,85.167807769804
7406,0.3,0.725,900,948.194813445204,141.800643086817,87.047518746097
7407,0.3,0.725,950,999.436628135882,142.603071948262,88.046645790791
7408,0.3,0.725,1000,1044.95991725735,146.877601998335,89.700380016854
7409,0.3,0.725,1050,1094.54730027385,151.286449399657,91.977920379558
7410,0.3,0.725,1100,1140.11568886278,160.948905109489,95.48306253824
7411,0.3,0.725,1150,1185.87917781706,167.840152235966,97.77540689345
7412,0.3,0.725,1200,1238.02178533932,171.26213592233,98.62886225333
7413,0.3,0.725,1250,1293.82975992932,173.622047244094,99.523201873593
7414,0.3,0.725,1300,1348.30998654942,175.522388059701,100.34991904885399
7415,0.3,0.725,1350,1388.2375733114,177.464788732394,100.90121979422
7416,0.3,0.725,1400,1447.55418643815,178.904665314402,101.59466917771601
7417,0.3,0.725,1450,1497.27925633154,180.737704918033,102.163205844744
7418,0.3,0.725,1500,1548.72873949091,181.668383110196,102.71227605218101
7419,0.3,0.725,1550,1607.59904026872,183.177570093458,103.22999214966
7420,0.3,0.725,1600,1661.97000081491,183.941605839416,103.64006687995101
7421,0.3,0.725,1650,1708.57150235001,185.099685204617,104.00471351949099
7422,0.3,0.725,1700,1757.41204045442,185.879873551106,104.32843828281901
7423,0.3,0.725,1750,1801.16124804098,187.062566277837,104.72192320189399
7424,0.3,0.725,1800,1864.56675100839,189.067524115756,105.08977772232001
7425,0.3,0.725,1850,1913.10271756421,189.473684210526,105.37065202154201
7426,0.3,0.725,1900,1966.25933407427,190.291262135922,105.634442332697
7427,0.3,0.725,1950,2017.1072720385,191.115926327194,105.88731748214701
7428,0.3,0.725,2000,2076.40748712122,191.323210412148,106.07680685272399
7457,0.325,0.725,650,702.78648463458,138.244514106583,72.789964943053
7458,0.325,0.725,700,754.455466564744,140.557768924303,75.278842440274
7459,0.325,0.725,750,806.788628896979,141.573033707865,77.042512801255
7460,0.325,0.725,800,857.584032363599,142.718446601942,78.661504297577
7461,0.325,0.725,850,909.681870001683,144.353518821604,80.170060530103
7462,0.325,0.725,900,959.190946815604,145.424567188788,81.404924388669
7463,0.325,0.725,950,1007.37688300069,147.368421052632,82.571253187968
7464,0.325,0.725,1000,1059.37641877079,150.511945392491,84.195891961165
7465,0.325,0.725,1050,1109.83578464583,150.0,85.031175364433
7466,0.325,0.725,1100,1157.42276131914,157.079252003562,87.444013010063
7467,0.325,0.725,1150,1196.18883014571,179.633401221996,97.276877386527
7468,0.325,0.725,1200,1249.89087861665,183.177570093458,99.300988913244
7469,0.325,0.725,1250,1294.78633785122,185.099685204617,100.04432252842801
7470,0.325,0.725,1300,1348.69997982123,186.666666666667,100.83866814083399
7471,0.325,0.725,1350,1400.84068910726,188.059701492537,101.454288280636
7472,0.325,0.725,1400,1451.5862183596,189.473684210526,102.01433443199599
7473,0.325,0.725,1450,1504.27962856083,190.909090909091,102.52294244756499
7474,0.325,0.725,1500,1553.8022312706,192.156862745098,102.967866299105
7475,0.325,0.725,1550,1608.29755437158,192.997811816193,103.31336086782301
7476,0.325,0.725,1600,1663.76084624498,194.059405940594,103.63164266416001
7477,0.325,0.725,1650,1714.6845858148,194.701986754967,103.85342719488801
7478,0.325,0.725,1700,1753.11613533046,195.782463928968,104.1699297603
7479,0.325,0.725,1750,1820.92571753287,196.218020022247,104.621094699444
7480,0.325,0.725,1800,1865.26123412673,197.315436241611,104.87803257336
7481,0.325,0.725,1850,1911.00807576334,198.202247191011,105.213627579952
7482,0.325,0.725,1900,1974.10491829439,199.097065462754,105.481388325627
7483,0.325,0.725,1950,2023.07849142001,199.773499433749,105.715105580883
7484,0.325,0.725,2000,2075.98729047617,200.454545454545,106.021418270536
7513,0.35,0.725,650,705.283693790849,144.235486508585,71.899423728087
7514,0.35,0.725,700,758.3337063782,145.424567188788,74.110373265249
7515,0.35,0.725,750,812.107069940486,146.75540765391,76.034296435148
7516,0.35,0.725,800,862.14081615494,148.986486486486,77.419751399653
7517,0.35,0.725,850,914.239510459859,150.0,78.724653524992
7518,0.35,0.725,900,965.621775338916,150.769230769231,79.876839005798
7519,0.35,0.725,950,1015.50947378114,152.068965517241,81.078799006511
7520,0.35,0.725,1000,1068.8431186667,153.926701570681,82.181653740039
7521,0.35,0.725,1050,1120.65219363619,154.46584938704,83.225047780516
7522,0.35,0.725,1100,1170.15823828298,156.106194690265,84.289378017434
7523,0.35,0.725,1150,1219.12213925025,157.640750670241,85.252445299576
7524,0.35,0.725,1200,1265.98020238756,165.168539325843,87.352230149928
7525,0.35,0.725,1250,1303.98300253707,191.947769314472,99.53862844293701
7526,0.35,0.725,1300,1351.57576426715,193.633369923161,100.254537947026
7527,0.35,0.725,1350,1410.10982305663,195.782463928968,101.070191406238
7528,0.35,0.725,1400,1455.5225392227,197.094972067039,101.56923442011899
7529,0.35,0.725,1450,1509.56155689462,197.979797979798,102.116087850795
7530,0.35,0.725,1500,1559.77951035305,199.097065462754,102.62269646498501
7531,0.35,0.725,1550,1610.89979856181,200.227014755959,103.053510726735
7532,0.35,0.725,1600,1662.05773930427,200.682593856655,103.47693145722599
7533,0.35,0.725,1650,1710.85169588138,201.6,103.90688575219201
7534,0.35,0.725,1700,1772.83572113435,202.525832376579,104.207239997741
7535,0.35,0.725,1750,1811.61567265193,203.225806451613,104.54793761912401
7536,0.35,0.725,1800,1866.60403324824,204.403244495944,104.92990557980801
7537,0.35,0.725,1850,1926.04409487435,204.640371229698,105.252741738261
7538,0.35,0.725,1900,1963.4126863287,205.83430571762,105.497862442149
7539,0.35,0.725,1950,2030.27914943317,206.315789473684,105.86488517551501
7540,0.35,0.725,2000,2072.57096107425,207.285546415981,106.05318945095999
7569,0.375,0.725,700,760.389648557094,151.807228915663,73.859069113445
7570,0.375,0.725,750,813.75904408873,152.727272727273,75.691486187002
7571,0.375,0.725,800,866.968893555155,154.195804195804,77.151621022308
7572,0.375,0.725,850,919.521470825179,155.281690140845,78.420489230629
7573,0.375,0.725,900,969.969503873116,155.968169761273,79.39256141025
7574,0.375,0.725,950,1021.12243588665,157.35950044603,80.463842029869
7575,0.375,0.725,1000,1071.00535672976,157.640750670241,81.601090128206
7576,0.375,0.725,1050,1123.56547189361,159.782608695652,82.565955315876
7577,0.375,0.725,1100,1175.63729266295,160.509554140127,83.507557748726
7578,0.375,0.725,1150,1227.66925692159,162.58064516129,84.491459114403
7579,0.375,0.725,1200,1276.613050856,161.538461538462,85.234263036297
7580,0.375,0.725,1250,1330.93255455314,167.680608365019,86.436609086025
7581,0.375,0.725,1300,1374.90465710887,167.362428842505,87.590151584905
7582,0.375,0.725,1350,1407.46899308358,200.454545454545,100.27418575031399
7583,0.375,0.725,1400,1462.08087233815,201.369863013699,101.036014453903
7584,0.375,0.725,1450,1512.72365205441,203.695150115473,101.850660861048
7585,0.375,0.725,1500,1568.95176290434,204.878048780488,102.40948196966701
7586,0.375,0.725,1550,1614.69814018499,205.116279069767,102.83115431544601
7587,0.375,0.725,1600,1669.83810304714,206.315789473684,103.272995527327
7588,0.375,0.725,1650,1719.33433742863,207.529411764706,103.69757830670801
7589,0.375,0.725,1700,1763.05613343746,208.757396449704,104.088229278505
7590,0.375,0.725,1750,1816.00527271138,210.0,104.440746763688
7591,0.375,0.725,1800,1865.47205007432,210.501193317422,104.74237335587901
7592,0.375,0.725,1850,1912.16337632952,212.019230769231,105.050501483712
7593,0.375,0.725,1900,1963.84692418716,213.559322033898,105.41413352573201
7594,0.375,0.725,1950,2021.03391343945,214.337788578372,105.70784741173199
7595,0.375,0.725,2000,2057.94848759431,215.647921760391,105.953879519184
7624,0.4,0.725,650,709.44803555122,170.93023255814,72.943262385718
7625,0.4,0.725,700,761.172473584976,173.622047244094,74.700959709088
7626,0.4,0.725,750,812.997122950162,177.464788732394,76.920604987833
7627,0.4,0.725,800,864.458507780358,180.368098159509,78.983491732619
7628,0.4,0.725,850,917.486326615976,86.4282214600686,80.531540082572
7629,0.4,0.725,900,972.74264334084,161.095890410959,78.972445682489
7630,0.4,0.725,950,1023.23066125859,181.294964028777,81.11461986309
7631,0.4,0.725,1000,1072.60312940933,179.633401221996,83.819757341966
7632,0.4,0.725,1050,1129.8466931411,165.945437441204,82.416116600434
7633,0.4,0.725,1100,1178.54896024669,165.323336457357,82.82114277089
7634,0.4,0.725,1150,1229.20041734831,167.203791469194,83.768149220101
7635,0.4,0.725,1200,1283.21265912994,168.481375358166,84.740165476281
7636,0.4,0.725,1250,1333.90582244847,170.434782608696,85.566410028088
7637,0.4,0.725,1300,1384.93896468389,171.096023278371,86.481456849482
7638,0.4,0.725,1350,1432.8698128969,174.308300395257,87.523209606612
7639,0.4,0.725,1400,1467.51593395735,206.07476635514,100.04082940468001
7640,0.4,0.725,1450,1507.32338647868,207.285546415981,100.83641684720101
7641,0.4,0.725,1500,1563.87058503111,209.750297265161,101.612188956782
7642,0.4,0.725,1550,1613.27824521539,211.004784688995,102.17667142193801
7643,0.4,0.725,1600,1664.34625813128,212.019230769231,102.64533822619899
7644,0.4,0.725,1650,1710.13561252017,214.077669902913,103.214802997942
7645,0.4,0.725,1700,1758.17731655291,215.121951219512,103.640388025768
7646,0.4,0.725,1750,1815.26287057237,217.241379310345,104.17891665763301
7647,0.4,0.725,1800,1864.50146984697,218.587360594796,104.579678784095
7648,0.4,0.725,1850,1911.14310161314,220.5,105.06222400733199
7649,0.4,0.725,1900,1969.16249601083,221.608040201005,105.568892912568
7650,0.4,0.725,1950,2012.13905693954,223.574144486692,106.01805449276199
7651,0.4,0.725,2000,2061.27127032138,224.427480916031,106.51542233097899
7680,0.425,0.725,650,710.784114328784,175.697211155378,72.386131406869
7681,0.425,0.725,700,763.470524871602,177.822580645161,74.454207402565
7682,0.425,0.725,750,816.045629120133,180.552712384852,76.254301009191
7683,0.425,0.725,800,868.234625091128,182.98755186722,78.199700948432
7684,0.425,0.725,850,918.762946687603,186.864406779661,79.762696877847
7685,0.425,0.725,900,969.223760973514,190.496760259179,81.836885753967
7686,0.425,0.725,950,1021.83039045242,191.530944625407,83.115497136741
7687,0.425,0.725,1000,1078.51258315386,170.93023255814,81.438422881289
7688,0.425,0.725,1050,1125.39505633993,191.323210412148,85.806045364651
7689,0.425,0.725,1100,1174.43831272204,194.701986754967,87.859229413988
7690,0.425,0.725,1150,1235.9215045419,172.771792360431,83.961225983299
7691,0.425,0.725,1200,1286.35500019911,173.622047244094,84.420933671702
7692,0.425,0.725,1250,1339.9550795334,174.308300395257,85.32933829131
7693,0.425,0.725,1300,1392.53264188162,175.697211155378,86.204933502838
7694,0.425,0.725,1350,1443.34196044456,176.753507014028,87.174007454681
7695,0.425,0.725,1400,1490.00520363778,177.286432160804,88.025599584242
7696,0.425,0.725,1450,1517.21336042893,212.019230769231,99.64676921856301
